rel_time,rtt
581.3000569343567,20.8
581.5000278949738,19.7
581.7076230049133,26.3
581.900062084198,18.3
582.1099939346313,27.6
582.295168876648,11.9
582.5200428962708,35.6
582.7050778865814,19.7
582.9200780391693,33.7
583.1050748825073,17.7
583.3250238895416,36.7
583.5050430297852,15.8
583.7200500965118,29.7
583.9051179885864,13.8
584.1100270748138,17.6
584.3201489448547,26.8
584.5051410198212,10.7
584.720046043396,24.6
584.9100530147552,13.7
585.1200120449066,22.7
585.3099679946899,11.7
585.5200629234314,20.8
585.730043888092,29.7
585.9200370311737,18.7
586.1249949932098,22.6
586.3299789428711,26.7
586.5199630260468,15.7
586.7351810932159,29.9
586.9200310707092,14.6
587.1350100040436,28.7
587.3275439739227,20.3
587.5302410125732,22.5
587.7201459407806,11.6
587.9300119876862,20.5
588.1249990463257,14.7
588.3301210403442,18.8
588.5300889015198,17.6
588.7250280380249,11.6
588.9349980354309,20.7
589.1450879573822,29.8
589.3350338935852,18.6
589.53502202034,17.7
589.7450499534607,26.7
589.9449660778046,25.6
590.1599740982056,39.7
590.3450078964233,23.8
590.5499539375305,27.7
590.7351958751678,12.0
590.9449548721313,21.4
591.1351969242096,11.0
591.34503698349,20.5
591.5449900627136,19.7
591.744980096817,18.7
591.9500739574432,22.8
592.1449708938599,16.6
592.3500230312347,20.8
592.5499510765076,19.6
592.7601799964905,28.9
592.9449939727783,13.5
593.1600060462952,27.7
593.3450479507446,11.8
593.5750639438629,40.7
593.7600569725037,24.7
593.9700429439545,33.6
594.1600229740143,22.6
594.3499670028687,11.6
594.5500068664551,10.7
594.7599799633026,19.7
594.9599320888519,18.7
595.1649708747864,22.8
595.3650379180908,21.8
595.5699789524078,25.7
595.7700939178467,24.8
595.9599289894104,13.6
596.1699409484863,22.7
596.3599910736084,11.8
596.5750629901886,25.8
596.7703058719635,20.0
596.9849529266357,34.3
597.1700088977814,18.8
597.3799901008606,27.7
597.5649800300598,11.7
597.7649750709534,10.7
597.9699759483337,14.7
598.1750509738922,18.8
598.3750419616699,17.6
598.5799698829651,21.6
598.7799589633942,20.7
598.985002040863,24.7
599.1750819683075,13.8
599.3799979686737,17.6
599.5899319648743,26.6
599.77494597435,10.7
600.0000228881836,34.8
600.1850740909576,18.8
600.4001488685608,32.7
600.5851349830627,16.6
600.789932012558,20.4
600.9900748729706,19.8
601.1901068687439,18.7
601.4001638889313,27.7
601.5850059986115,11.5
601.78498005867,10.7
602.0002520084381,25.0
602.1902499198914,14.7
602.3999500274658,23.3
602.6049258708954,27.6
602.7899348735809,11.7
603.0050010681152,25.8
603.2001469135284,19.9
603.4100050926208,28.6
603.6074810028076,25.2
603.8000118732452,17.3
604.0099329948425,26.6
604.1999609470367,15.8
604.4049100875854,19.7
604.6049509048462,18.8
604.8000230789185,12.8
605.0099990367889,21.7
605.2000019550323,10.7
605.4100348949432,19.7
605.6199939250946,28.7
605.8224608898163,30.2
606.0250070095062,32.3
606.2099540233612,16.7
606.4301650524139,35.9
606.6099939346313,15.6
606.8151021003723,19.8
607.0149729251862,18.6
607.2149550914764,17.7
607.419928073883,21.7
607.6200699806213,20.9
607.8200080394745,19.7
608.020124912262,18.8
608.2249519824982,22.5
608.4149830341339,11.8
608.6299519538879,25.7
608.8300349712372,24.8
609.0400040149689,33.7
609.2249879837036,17.7
609.439934015274,31.7
609.6251239776611,15.9
609.8299810886383,20.5
610.0300450325012,19.8
610.2300379276276,18.7
610.4399559497833,27.6
610.6249639987946,11.7
610.8400440216064,25.8
611.0302340984344,14.9
611.2399370670319,23.4
611.4299039840698,12.7
611.6402509212494,22.1
611.830039024353,12.5
612.0449330806732,26.6
612.2299559116364,10.7
612.4399330615997,19.7
612.6402249336243,19.0
612.8398869037628,19.3
613.0400500297546,18.9
613.2448809146881,22.5
613.4448690414429,21.7
613.6449198722839,20.8
613.8499529361725,25.8
614.0449090003967,19.7
614.249902009964,23.7
614.4399309158325,12.7
614.654944896698,26.7
614.8399519920349,11.7
615.054848909378,25.6
615.2400090694427,9.88
615.4499039649963,18.6
615.6448729038239,12.7
615.8499639034271,17.8
616.0451030731201,11.9
616.2499980926514,15.6
616.4550139904022,19.7
616.6548719406128,18.6
616.8649609088898,27.8
617.0549120903015,16.7
617.2649660110474,25.8
617.4624168872833,22.2
617.669853925705,29.1
617.8549320697784,13.8
618.0799698829651,37.8
618.2649269104004,21.7
618.4699599742889,25.8
618.6650149822235,19.8
618.8649868965149,18.7
619.0648379325867,17.6
619.2648150920868,16.7
619.4699039459229,20.8
619.6698908805847,19.7
619.8700470924377,18.9
620.0700159072876,17.7
620.2798719406128,26.6
620.4648480415344,10.7
620.679897069931,24.7
620.8699998855591,13.8
621.089870929718,32.6
621.2799580097198,21.8
621.4900178909302,30.8
621.6799449920654,19.7
621.8798949718475,18.7
622.0973529815674,35.1
622.2799470424652,17.3
622.4849569797516,21.7
622.6848878860474,20.6
622.8848419189453,19.7
623.0848429203033,18.7
623.2898368835449,22.7
623.4799509048462,11.8
623.6900370121002,20.8
623.8850090503693,14.7
624.1247880458832,53.5
624.2849309444427,12.9
624.5048980712891,31.7
624.6974079608917,23.2
624.8950719833374,20.3
625.1023609638214,27.0
625.2948529720306,19.2
625.4948859214783,18.7
625.6949150562286,17.7
625.8999190330505,21.7
626.0999419689178,20.7
626.3048660755157,24.6
626.4949579238892,13.8
626.7097909450531,27.5
626.9099659919739,26.9
627.119854927063,35.6
627.3047919273376,19.7
627.5198149681091,33.7
627.7123649120331,25.3
627.9049379825592,17.3
628.1049339771271,16.7
628.3050808906555,15.9
628.5099148750305,19.5
628.7099349498749,18.7
628.9199020862579,27.7
629.1050350666046,11.9
629.3098728656769,15.5
629.5199840068817,24.8
629.724809885025,28.5
629.9097740650177,12.7
630.1199378967285,21.9
630.3199489116669,20.7
630.5298929214478,29.7
630.7203049659729,19.1
630.9200398921967,18.4
631.1248230934143,22.5
631.3199710845947,16.6
631.5248589515686,20.6
631.7249450683594,19.8
631.9249520301819,18.7
632.1299469470978,22.7
632.334951877594,26.7
632.519898891449,10.7
632.7299160957336,19.7
632.9248208999634,13.6
633.145003080368,32.9
633.3300399780273,16.8
633.5449049472809,30.6
633.7298948764801,14.7
633.9449000358582,28.7
634.1299040317535,12.8
634.3398308753967,21.7
634.5399188995361,20.8
634.7401230335236,19.9
634.9399440288544,18.5
635.1449708938599,22.8
635.3349299430847,11.7
635.5350608825684,10.8
635.7449440956116,19.6
635.9449188709259,18.5
636.1598398685455,32.6
636.3449718952179,16.8
636.5647928714752,35.5
636.7449378967285,14.9
636.9597840309143,28.6
637.1448440551758,12.8
637.360004901886,26.9
637.5497539043427,15.5
637.7597999572754,24.9
637.9497399330139,13.7
638.1597728729248,22.7
638.3497560024261,11.7
638.5599739551544,20.9
638.749981880188,10.7
638.9599559307098,19.7
639.169823884964,28.6
639.3598530292511,17.8
639.5747740268707,31.6
639.7599630355835,15.9
639.9747860431671,29.5
640.1598100662231,13.8
640.3698210716248,22.7
640.5698230266571,21.7
640.7599918842316,10.9
640.9698150157928,19.5
641.1647620201111,13.7
641.3698480129242,17.8
641.5698349475861,16.7
641.7647578716278,10.6
641.9697918891907,14.7
642.1849889755249,28.9
642.3698899745941,12.6
642.5847640037537,26.6
642.7847290039062,25.7
642.9998009204865,39.8
643.1849429607391,23.9
643.3999719619751,37.7
643.5849459171295,21.7
643.7998309135437,35.6
643.9850158691406,19.9
644.1847760677338,18.5
644.3847749233246,17.7
644.5899169445038,21.9
644.7899560928345,20.7
644.9899649620056,19.7
645.1897518634796,18.5
645.3999259471893,27.9
645.5999388694763,26.7
645.7897861003876,15.6
645.9999718666077,24.9
646.2048099040985,28.6
646.4098269939423,32.7
646.5898270606995,11.7
646.8047940731049,25.7
647.0047459602356,24.7
647.1997258663177,18.7
647.4099080562592,27.9
647.604777097702,21.6
647.7998039722443,15.7
648.0047419071198,19.6
648.2048079967499,18.8
648.4097990989685,22.7
648.6047310829163,16.6
648.8097579479218,20.7
649.0197310447693,29.7
649.2047469615936,13.8
649.4247889518738,32.8
649.6097960472107,16.7
649.8297319412231,35.6
650.0097379684448,14.7
650.2247400283813,28.7
650.4097619056702,12.7
650.6197919845581,21.7
650.8199610710144,20.9
651.0197880268097,19.5
651.2197489738464,18.7
651.424810886383,22.8
651.6147918701172,11.7
651.8249650001526,20.9
652.0247318744659,19.5
652.224739074707,18.7
652.4247059822083,17.7
652.6297118663788,21.7
652.8297429084778,20.8
653.0297470092773,19.7
653.239706993103,28.7
653.4247000217438,12.7
653.6398689746857,26.9
653.839761018753,26.6
654.024740934372,10.7
654.2397511005402,24.7
654.4297730922699,13.7
654.6397459506989,22.7
654.8297128677368,12.7
655.0398778915405,21.9
655.2297439575195,10.6
655.4397609233856,19.7
655.6400470733643,18.9
655.844752073288,24.4
656.0397429466248,18.7
656.2497270107269,27.7
656.4397599697113,16.8
656.6497299671173,25.7
656.8397529125214,15.7
657.044802904129,19.7
657.2497320175171,23.6
657.439747095108,12.7
657.6632730960846,35.2
657.851224899292,23.7
658.0523300170898,23.7
658.2481698989868,18.4
658.4482719898224,17.7
658.6480839252472,16.3
658.8548049926758,23.3
659.0573959350586,25.2
659.2574260234833,24.7
659.4573609828949,23.5
659.662437915802,27.7
659.8623740673065,26.6
660.062334060669,25.6
660.2623150348663,24.7
660.4622869491577,23.6
660.6675848960876,28.0
660.8598420619965,19.9
661.0597989559174,18.6
661.2649219036102,22.6
661.4648289680481,21.5
661.6648690700531,20.7
661.879891872406,34.7
662.0724899768829,26.2
662.2725439071655,25.7
662.4723920822144,24.4
662.6725900173187,23.8
662.8775260448456,27.6
663.0775089263916,26.6
663.277510881424,25.7
663.4773120880127,24.4
663.6774649620056,23.8
663.8848729133606,30.0
664.0875558853149,32.3
664.2874109745026,31.5
664.4873380661011,30.6
664.6873579025269,29.7
664.8874680995941,28.8
665.0872700214386,27.5
665.2874510288239,26.8
665.4874889850616,25.7
665.6875729560852,24.7
665.8874650001526,23.5
666.0930759906769,28.2
666.2924408912659,27.0
666.4924569129944,26.6
666.6925210952759,25.6
666.8923959732056,24.5
667.0848228931427,16.1
667.2974259853363,28.2
667.4974980354309,27.7
667.6975090503693,26.6
667.8974659442902,25.6
668.0974519252777,24.6
668.3025209903717,28.5
668.5023820400238,27.5
668.7024040222168,26.7
668.902508020401,25.7
669.1024670600891,24.6
669.3025090694427,23.6
669.5076410770416,27.7
669.7075810432434,26.5
669.9076318740845,25.7
670.107500076294,24.5
670.3076510429382,23.8
670.5123500823975,27.3
670.712434053421,26.6
670.9124360084534,25.6
671.1123790740967,24.5
671.3122560977936,23.6
671.5172719955444,27.7
671.7173519134521,26.7
671.9173240661621,25.6
672.1173620223999,24.7
672.3173019886017,23.6
672.5247929096222,30.2
672.7272880077362,32.2
672.9272599220276,31.7
673.1273300647736,30.7
673.327390909195,29.7
673.527421951294,28.6
673.7274839878082,27.7
673.9273250102997,26.4
674.1250150203705,23.2
674.3248929977417,22.6
674.5273480415344,24.1
674.7274088859558,23.6
674.9322578907013,27.5
675.1373100280762,31.8
675.3322839736938,25.7
675.5323619842529,24.8
675.7322790622711,23.6
675.9373910427094,27.8
676.137335062027,26.7
676.3372368812561,25.6
676.5372829437256,24.8
676.7373609542847,23.8
676.9423069953918,27.6
677.1423668861389,26.7
677.3422849178314,25.5
677.5422759056091,24.6
677.7422630786896,23.6
677.947427034378,27.9
678.1523320674896,31.5
678.7672560214996,244.0
678.9771919250488,250.0
679.1572148799896,230.0
679.3122360706329,184.0
679.4471869468689,118.0
679.5722348690033,41.8
679.7527148723602,21.2
679.9574708938599,25.2
680.1646480560303,31.9
680.3646619319916,30.7
680.5571689605713,22.2
680.764671087265,29.2
680.9496228694916,13.7
681.1596670150757,22.8
681.3496189117432,11.7
681.5596880912781,20.9
681.7696440219879,29.7
681.9596500396729,18.7
682.1696488857269,27.7
682.3647050857544,21.9
682.5697090625763,25.7
682.7596650123596,14.7
682.9646430015564,18.7
683.1696300506592,22.9
683.3597249984741,11.8
683.5696189403534,20.6
683.7645928859711,14.6
683.9696340560913,18.9
684.1646180152893,12.7
684.3645989894867,11.7
684.5696458816528,15.8
684.7746560573578,19.9
684.9746870994568,18.7
685.1796510219574,22.7
685.3746809959412,16.7
685.5846118927002,25.6
685.7746369838715,14.7
685.984610080719,23.7
686.1746470928192,12.7
686.3796300888062,16.9
686.5846350193024,20.7
686.7846150398254,19.7
686.9895949363708,23.7
687.1897070407867,22.9
687.3846650123596,16.7
687.5896558761597,20.7
687.7896208763123,19.7
687.989618062973,18.8
688.1996800899506,27.8
688.389741897583,16.9
688.599622964859,25.6
688.7896239757538,14.9
688.9996569156647,23.7
689.189563035965,12.7
689.4046618938446,26.8
689.5895838737488,10.8
689.7996928691864,19.8
690.0046739578247,23.5
690.2046558856964,22.8
690.4046530723572,21.7
690.6045999526978,20.7
690.8046400547028,19.8
691.0046010017395,18.6
691.2096710205078,22.9
691.3995959758759,12.6
691.5997359752655,11.8
691.8096170425415,20.5
692.0146129131317,24.7
692.2045838832855,13.8
692.4296379089355,37.8
692.609580039978,16.7
692.8246159553528,30.7
693.0096108913422,14.8
693.2145719528198,18.7
693.4146120548248,17.8
693.6195850372314,21.7
693.8195950984955,20.8
694.0195610523224,19.7
694.2195670604706,18.6
694.4245998859406,22.8
694.6146218776703,11.9
694.8246948719025,20.8
695.0245749950409,19.6
695.2245600223541,18.7
695.4295918941498,22.8
695.6246259212494,16.7
695.8396089076996,30.7
696.0246489048004,14.8
696.2396049499512,28.9
696.4245789051056,12.8
696.6246409416199,11.9
696.8396649360657,26.7
697.0245940685272,10.6
697.2396039962769,24.8
697.4295499324799,13.6
697.6396269798279,22.8
697.8296709060669,12.7
698.0396111011505,21.6
698.2295348644257,10.7
698.4396059513092,19.7
698.6395869255066,18.7
698.8496389389038,28.7
699.039666891098,17.6
699.2495908737183,26.6
699.4396829605103,15.8
699.6446630954742,19.6
699.8446218967438,19.6
700.0446488857269,18.6
700.2447209358215,17.9
700.4496200084686,22.6
700.6445660591125,16.6
700.8395719528198,11.6
701.0495738983154,20.7
701.2396349906921,9.76
701.4496059417725,18.8
701.6445560455322,12.7
701.8696959018707,37.8
702.0518720149994,18.9
702.2646219730377,30.5
702.449590921402,14.8
702.6645560264587,28.7
702.8545279502869,17.7
703.0595541000366,21.8
703.2595620155334,20.8
703.4595620632172,19.7
703.6596450805664,18.8
703.8645739555359,22.6
704.0545539855957,11.8
704.264564037323,20.7
704.4796009063721,34.8
704.6646690368652,18.8
704.8846089839935,37.7
705.0645580291748,16.7
705.279618024826,30.8
705.464567899704,14.7
705.6696290969849,18.9
705.8795940876007,27.7
706.0646479129791,11.7
706.2795689105988,25.5
706.4695448875427,14.8
706.6795439720154,23.7
706.8796019554138,22.8
707.0694980621338,11.6
707.2795770168304,20.8
707.4845900535583,24.7
707.679594039917,18.7
707.8896000385284,27.7
708.0795378684998,16.8
708.2896029949188,25.7
708.4796130657196,14.7
708.6895298957825,23.6
708.8845210075378,17.8
709.0895838737488,21.8
709.2795770168304,10.6
709.489609003067,19.6
709.6844980716705,13.7
709.8845090866089,12.7
710.0896379947662,16.7
710.2945959568024,20.5
710.4945878982544,19.8
710.6945369243622,18.7
710.9046280384064,27.7
711.0896110534668,11.6
711.3045499324799,25.7
711.4945390224457,14.7
711.6995449066162,18.7
711.8945279121399,12.7
712.0994908809662,16.7
712.3045709133148,20.8
712.5045220851898,19.7
712.7046000957489,18.8
712.9045338630676,17.8
713.1095149517059,21.7
713.3095419406891,20.8
713.5095880031586,19.8
713.7095530033112,18.8
713.9245789051056,32.8
714.1195929050446,26.7
714.3295838832855,35.7
714.5195798873901,24.8
714.7095038890839,13.6
714.9095330238342,12.8
715.1195049285889,21.7
715.3094570636749,10.7
715.5195209980011,19.8
715.7195870876312,18.8
715.9295399188995,27.7
716.1245069503784,21.7
716.3245079517365,20.7
716.5245909690857,19.8
716.724515914917,18.6
716.9295320510864,22.7
717.124517917633,16.7
717.3345379829407,25.7
717.5245208740234,14.7
717.7295589447021,18.8
717.9245030879974,12.6
718.1244609355927,11.7
718.3295600414276,15.8
718.5346601009369,19.9
718.7345480918884,18.6
718.939521074295,22.7
719.1395289897919,21.7
719.3395309448242,20.8
719.5394670963287,19.7
719.7396099567413,18.8
719.9445579051971,22.7
720.134514093399,11.7
720.3445160388947,20.7
720.5445539951324,19.7
720.7596480846405,33.8
720.9445300102234,17.8
721.1595950126648,31.8
721.3445689678192,15.7
721.5494930744171,19.6
721.7495210170746,18.8
721.9596819877625,27.9
722.1445579528809,11.4
722.3595399856567,25.7
722.5495369434357,14.8
722.7595279216766,23.7
722.9495589733124,12.8
723.1494359970093,11.6
723.3595530986786,20.8
723.559504032135,19.7
723.7644889354706,23.7
723.9645299911499,22.8
724.1795270442963,36.8
724.3595349788666,15.7
724.5696070194244,24.8
724.7595670223236,13.7
724.9695000648499,22.7
725.1595568656921,11.7
725.3695149421692,20.6
725.5644710063934,14.6
725.7695529460907,18.7
725.9645209312439,12.7
726.1695508956909,16.7
726.3745188713074,20.7
726.5744829177856,19.7
726.7844889163971,28.7
726.9696009159088,12.8
727.1795380115509,21.5
727.3796100616455,20.8
727.5845229625702,24.6
727.7745270729065,13.7
727.9845659732819,22.7
728.1844770908356,21.7
728.3744549751282,10.7
728.5845580101013,19.8
728.7845189571381,18.6
728.989599943161,22.8
729.1895370483398,21.6
729.3895800113678,20.7
729.5895249843597,19.6
729.7895200252533,18.7
729.9995110034943,27.7
730.1845519542694,11.8
730.384546995163,10.7
730.5995578765869,24.8
730.7894630432129,13.6
730.9995129108429,22.8
731.189414024353,11.7
731.3894300460815,10.8
731.5996060371399,19.8
731.7995018959045,18.6
732.0045058727264,22.7
732.2044899463654,21.7
732.4045059680939,20.7
734.9971978664398,782.0
735.3820400238037,963.0
735.5919718742371,969.0
735.777163028717,950.0
735.9319748878479,905.0
736.0619840621948,831.0
736.1969740390778,766.0
736.3020000457764,670.0
736.4069290161133,576.0
736.4995338916779,467.0
736.5844740867615,351.0
736.699560880661,265.0
736.779452085495,144.0
736.854434967041,18.8
737.0694758892059,32.8
737.2644789218903,26.7
737.4644300937653,25.6
737.669646024704,29.9
737.8544580936432,14.5
738.0594508647919,18.7
738.2544510364532,12.7
738.4594700336456,16.7
738.6645290851593,20.7
738.864471912384,19.7
739.0644509792328,18.7
739.2694900035858,22.8
739.4694519042969,21.7
739.6794669628143,30.8
739.8644499778748,14.7
740.07950091362,28.7
740.2648079395294,13.0
740.4794800281525,27.5
740.664491891861,11.7
740.8794939517975,25.7
741.0694420337677,14.7
741.2694699764252,13.7
741.4794209003448,22.7
741.6694328784943,11.8
741.8794798851013,20.8
742.0794749259949,19.7
742.2894449234009,28.7
742.4844739437103,22.8
742.6895558834076,26.7
742.8844170570374,20.5
743.1044070720673,39.7
743.2894048690796,23.7
743.4944689273834,27.8
743.6794700622559,11.7
743.9044880867004,35.7
744.0894238948822,19.6
744.2844469547272,13.8
744.4844200611115,12.7
744.6894149780273,16.7
744.8944299221039,20.7
745.0944089889526,19.7
745.2944579124451,18.8
745.4943850040436,17.6
745.7046849727631,27.0
745.8894350528717,11.4
746.109363079071,30.7
746.3044888973236,24.9
746.5194280147552,38.7
746.7044610977173,22.8
746.9194939136505,36.7
747.1094040870667,25.7
747.3044979572296,19.8
747.504606962204,18.8
747.7046000957489,17.8
747.9169809818268,29.1
748.1094410419464,21.2
748.3094890117645,20.8
748.5045690536499,14.8
748.7094209194183,18.7
748.9195499420166,27.9
749.109452009201,16.7
749.3194348812103,25.7
749.529452085495,34.8
749.7269310951233,31.2
749.929426908493,33.2
750.119430065155,22.7
750.3294138908386,31.7
750.5094568729401,10.8
750.719398021698,19.6
750.9197769165039,19.1
751.1194369792938,18.5
751.3195240497589,17.8
751.5194189548492,16.6
751.7244350910187,20.7
751.9245200157166,19.8
752.1294710636139,23.7
752.3244118690491,17.6
752.5344760417938,26.7
752.7293920516968,20.6
752.9444608688354,34.8
753.1294190883636,18.6
753.3444380760193,32.7
753.5343968868256,21.7
753.7445759773254,30.9
753.9297618865967,15.0
754.1394340991974,24.3
754.3344528675079,18.8
754.5345830917358,17.9
754.7394189834595,21.5
754.9393708705902,20.7
755.1393649578094,19.7
755.3393750190735,18.7
755.5493738651276,27.7
755.7343990802765,11.8
755.9445149898529,20.8
756.1594588756561,34.6
756.3644509315491,38.7
756.544408082962,17.7
756.7444930076599,16.8
756.9494559764862,20.6
757.1495180130005,19.8
757.3494899272919,18.7
757.5594470500946,27.7
757.7444190979004,11.7
757.9595029354095,25.8
758.1494209766388,14.6
758.3594529628754,23.7
758.5493788719177,12.7
758.7594449520111,21.8
758.9694240093231,30.7
759.1593849658966,19.7
759.3745510578156,33.9
759.5594429969788,17.6
759.7745409011841,31.8
759.9594259262085,15.6
760.1645438671112,19.8
760.3644778728485,18.7
760.5644419193268,17.7
760.7644779682159,16.8
760.9694368839264,20.7
761.1643950939178,14.7
761.3693869113922,18.7
761.5644109249115,12.8
761.7743589878082,21.7
761.9894230365753,35.8
762.1745369434357,19.8
762.3994240760803,43.5
762.584410905838,27.7
762.7844650745392,26.8
762.9894659519196,30.7
763.1994118690491,39.6
763.3843510150909,23.7
763.5743689537048,12.7
763.7845060825348,21.8
763.984395980835,20.6
764.1844329833984,19.7
764.3843710422516,18.6
764.5843858718872,17.7
764.7893440723419,21.7
764.9994280338287,30.8
765.1843791007996,14.7
765.3994159698486,28.8
765.5844449996948,12.8
765.7994968891144,26.8
766.0043749809265,30.6
766.2094779014587,34.8
766.399405002594,23.7
766.6043899059296,27.7
766.7893590927124,11.7
766.9993629455566,20.7
767.1995050907135,19.9
767.3995869159698,18.8
767.6043870449066,22.5
767.8044519424438,21.8
768.0043668746948,20.6
768.2093789577484,24.8
768.4193799495697,33.7
768.599417924881,12.8
768.8245868682861,36.9
769.0093710422516,20.5
769.2245140075684,34.8
769.4093449115753,18.6
769.619390964508,27.8
769.8046569824219,12.0
770.0093469619751,16.3
770.2144589424133,20.8
770.4143810272217,19.6
770.6143119335175,18.7
770.8142750263214,17.7
771.0193228721619,21.8
771.2243440151215,25.7
771.4294209480286,29.8
771.6143219470978,13.6
771.844456911087,42.8
772.0243539810181,21.6
772.2393338680267,35.7
772.424458026886,19.9
772.6393508911133,33.6
772.8247780799866,19.1
773.0243098735809,18.2
773.2293698787689,22.8
773.4293460845947,21.7
773.62935090065,20.7
773.8294320106506,19.8
774.0293490886688,18.6
774.2394020557404,27.7
774.4443409442902,31.7
774.6243529319763,10.8
774.8443899154663,29.7
775.0294160842896,13.8
775.2444939613342,27.8
775.4444000720978,26.6
775.6494579315186,30.8
775.8393080234528,20.6
776.0393090248108,19.7
776.2393388748169,18.8
776.4443199634552,22.7
776.6442980766296,21.7
776.8443510532379,21.8
777.0444219112396,20.8
777.2493569850922,24.7
777.4643790721893,38.8
777.6443610191345,17.7
777.8693330287933,42.7
778.054456949234,26.9
778.2643790245056,35.6
778.4493300914764,19.7
778.6644730567932,33.9
778.8493409156799,18.5
779.0544400215149,22.8
779.2444710731506,11.8
779.4492928981781,15.5
779.6543629169464,19.0
779.8545780181885,18.9
780.05437707901,17.5
780.2593629360199,21.7
780.4643468856812,25.7
780.654412984848,14.8
780.8793680667877,38.7
781.0645639896393,23.0
781.2793779373169,37.6
781.4644758701324,21.8
781.6645700931549,20.8
781.8693680763245,24.5
782.0694160461426,23.8
782.2645089626312,17.7
782.4693338871002,21.5
782.6694350242615,20.8
782.8693850040436,19.7
783.0693130493164,18.6
783.2793190479279,27.6
783.4893589019775,36.7
783.6693789958954,15.7
783.8842749595642,29.6
784.0693590641022,13.8
784.2843129634857,27.6
784.4668350219727,9.25
784.6692569255829,11.1
784.8794648647308,20.9
785.0793550014496,20.6
785.2795829772949,20.0
785.4796900749207,19.8
785.6793360710144,18.4
785.8845598697662,23.0
786.0894360542297,27.6
786.2793118953705,16.6
786.4944529533386,30.9
786.6794059276581,14.7
786.8945178985596,28.8
787.0793750286102,12.6
787.2943589687347,26.7
787.499382019043,30.8
787.6847739219666,15.1
787.8893420696259,19.3
788.0842859745026,13.6
788.2893490791321,17.7
788.4843158721924,11.6
788.6894190311432,15.7
788.8942558765411,19.4
789.0942809581757,18.7
789.3044850826263,27.9
789.5093009471893,31.6
789.6942839622498,15.7
789.909255027771,29.7
790.0943078994751,13.8
790.30943608284,27.8
790.4942779541016,11.6
790.7044990062714,20.9
790.9044070243835,19.6
791.1043560504913,18.7
791.3043439388275,17.7
791.5094060897827,21.8
791.7094879150391,20.8
791.9093189239502,19.5
792.1194229125977,28.8
792.3193800449371,27.7
792.5293231010437,36.7
792.7193539142609,25.8
792.9292531013489,34.6
793.1192688941956,23.7
793.3293309211731,32.8
793.5193059444427,21.7
793.7092170715332,10.6
793.9194560050964,20.0
794.1194789409637,19.7
794.3192970752716,18.4
794.5293889045715,27.8
794.71950507164,16.9
794.9245979785919,20.8
795.1294510364532,24.6
795.3246409893036,18.9
795.5493230819702,42.5
795.7296440601349,22.1
795.9444880485535,36.5
796.1294529438019,20.7
796.3444850444794,34.7
796.5243229866028,13.6
796.729485988617,17.9
796.9245789051056,11.8
797.1292779445648,15.3
797.3342649936676,19.7
797.5344910621643,18.9
797.7395539283752,23.8
797.939455986023,22.6
798.1444630622864,26.7
798.3494219779968,30.7
798.5593299865723,39.6
798.7445330619812,23.9
798.949236869812,28.4
799.1343879699707,12.9
799.3444268703461,21.7
799.5342428684235,10.5
799.7443590164185,19.8
799.9444210529327,18.8
800.1443030834198,17.6
800.3493139743805,21.7
800.5492289066315,20.6
800.7492499351501,19.8
800.9492259025574,18.6
801.159893989563,28.4
801.3444628715515,12.3
801.5692451000214,36.5
801.7594790458679,26.0
801.9694058895111,35.6
802.1593918800354,24.7
802.3492538928986,13.5
802.5494248867035,12.9
802.7592289447784,21.5
802.9494700431824,11.0
803.1593570709229,20.5
803.359386920929,19.7
803.5592648983002,18.6
803.7693929672241,27.9
803.9594609737396,16.8
804.1743168830872,30.6
804.3592219352722,14.6
804.5792648792267,33.7
804.7642118930817,17.7
804.964320898056,16.8
805.169399023056,20.8
805.3643689155579,14.7
805.5693109035492,18.7
805.764594078064,13.0
805.9694108963013,17.5
806.1797499656677,27.1
806.3743569850922,21.2
806.5744788646698,20.8
806.7845680713654,29.8
806.9694020748138,13.6
807.1893649101257,32.6
807.3692200183868,11.5
807.5892019271851,30.7
807.7793390750885,19.9
807.9842450618744,23.6
808.1842639446259,22.7
808.3742170333862,11.7
808.5892128944397,25.7
808.7843029499054,19.8
808.989413022995,23.8
809.1895430088043,22.9
809.3992800712585,31.5
809.589231967926,20.7
809.804270029068,34.8
809.9841818809509,13.7
810.2143149375916,42.9
810.3992700576782,26.7
810.6093349456787,35.8
810.7892389297485,14.7
810.9992620944977,23.8
811.204519033432,28.0
811.3892450332642,12.5
811.5993549823761,21.8
811.7993559837341,20.7
811.9993460178375,19.7
812.1993680000305,18.8
812.4092600345612,27.6
812.5993900299072,16.9
812.8148369789124,31.2
812.9993290901184,15.3
813.2144930362701,29.9
813.3993189334869,13.6
813.6144518852234,27.9
813.8093729019165,21.7
814.0042409896851,15.6
814.2093529701233,19.8
814.4043998718262,13.8
814.6093230247498,17.6
814.8092920780182,16.7
815.0142688751221,20.7
815.2243919372559,29.8
815.4092938899994,13.6
817.1768670082092,541.0
817.7768290042877,938.0
818.0118510723114,969.0
818.1918640136719,949.0
818.3569159507751,910.0
818.506856918335,856.0
818.6268560886383,776.0
818.7318179607391,680.0
818.8717620372772,619.0
818.9644720554352,510.0
819.0443370342255,389.0
819.1293189525604,273.0
819.2843570709229,228.0
819.3568549156189,99.3
819.4843609333038,26.3
819.6946270465851,36.0
819.8794529438019,20.7
820.0943360328674,34.6
